tempo_s,x,y,z
2025-04-24T20:21:20.108268,0.0012,0.1464,0.9899
2025-04-24T20:21:20.158970,0.0007,0.1476,0.9915
2025-04-24T20:21:20.210137,0.0001,0.1467,0.9927
2025-04-24T20:21:20.264159,0.0005,0.1454,0.9907
2025-04-24T20:21:20.312642,0.0009,0.147,0.9874
2025-04-24T20:21:20.376795,0.0012,0.1457,0.9848
2025-04-24T20:21:20.413763,0.0011,0.145,0.9834
2025-04-24T20:21:20.466343,-0.0003,0.1461,0.9854
2025-04-24T20:21:20.516053,0.0009,0.1465,0.9889
2025-04-24T20:21:20.567812,0.001,0.1465,0.9924
2025-04-24T20:21:20.619001,-0.0002,0.148,0.9934
2025-04-24T20:21:20.672724,0.001,0.1466,0.9911
2025-04-24T20:21:20.722199,-0.0007,0.1461,0.9895
2025-04-24T20:21:20.772209,0.0001,0.1458,0.9879
2025-04-24T20:21:20.822214,0.0003,0.145,0.9857
2025-04-24T20:21:20.873182,-0.0016,0.1461,0.9865
2025-04-24T20:21:20.923982,0.0012,0.1455,0.9852
2025-04-24T20:21:20.975052,0.0006,0.1454,0.9887
2025-04-24T20:21:21.026194,-0.0004,0.1469,0.9923
2025-04-24T20:21:21.081372,0.0016,0.148,0.994
2025-04-24T20:21:21.128352,-0.0003,0.1456,0.9928
2025-04-24T20:21:21.180051,0.0009,0.1477,0.9894
2025-04-24T20:21:21.230757,0.0018,0.1453,0.986
2025-04-24T20:21:21.280862,0.0007,0.1459,0.9859
2025-04-24T20:21:21.332203,0.0005,0.1463,0.9874
2025-04-24T20:21:21.383399,0.0018,0.1457,0.9866
2025-04-24T20:21:21.434240,-0.0011,0.1471,0.9873
2025-04-24T20:21:21.485676,0.0005,0.1448,0.9909
2025-04-24T20:21:21.535925,-0.0003,0.1473,0.9906
2025-04-24T20:21:21.586996,-0.0001,0.1482,0.9909
2025-04-24T20:21:21.638014,0.0002,0.1451,0.9895
2025-04-24T20:21:21.689073,-0.0003,0.1465,0.9892
2025-04-24T20:21:21.740110,0.0015,0.1473,0.9889
2025-04-24T20:21:21.790924,0.0027,0.1477,0.9909
2025-04-24T20:21:21.842119,-0.0018,0.1465,0.9905
2025-04-24T20:21:21.893002,0.0016,0.1464,0.988
2025-04-24T20:21:21.946751,0.0039,0.148,0.9875
2025-04-24T20:21:21.996458,-0.0007,0.1465,0.9878
2025-04-24T20:21:22.051945,0.0001,0.1437,0.991
2025-04-24T20:21:22.096949,0.0015,0.1477,0.9922
2025-04-24T20:21:22.148581,-0.001,0.1493,0.9909
2025-04-24T20:21:22.201309,0.0004,0.1444,0.992
2025-04-24T20:21:22.250233,-0.0002,0.1456,0.9917
2025-04-24T20:21:22.302218,-0.0004,0.1478,0.9911
2025-04-24T20:21:22.352023,0.0031,0.1467,0.9869
2025-04-24T20:21:22.403109,-0.0007,0.1461,0.9868
2025-04-24T20:21:22.454689,-0.0011,0.1449,0.9858
2025-04-24T20:21:22.505949,0.0009,0.1461,0.9882
2025-04-24T20:21:22.556034,-0.0001,0.1472,0.9882
2025-04-24T20:21:22.612754,-0.0002,0.1465,0.9887
2025-04-24T20:21:22.658287,0.0005,0.146,0.9895
2025-04-24T20:21:22.710707,0.0009,0.1473,0.991
2025-04-24T20:21:22.760194,0.0006,0.1475,0.9921
2025-04-24T20:21:22.810867,-0.0003,0.1463,0.9906
2025-04-24T20:21:22.862753,-0.001,0.1458,0.9893
2025-04-24T20:21:22.912849,0.001,0.1453,0.9879
2025-04-24T20:21:22.963972,0.0009,0.1473,0.9914
2025-04-24T20:21:23.016812,0.0002,0.1468,0.9897
2025-04-24T20:21:23.068050,0.0002,0.1452,0.9863
2025-04-24T20:21:23.117346,0.0006,0.1466,0.9879
2025-04-24T20:21:23.168999,0.0004,0.1462,0.9908
2025-04-24T20:21:23.219330,0.0008,0.1478,0.9903
2025-04-24T20:21:23.276598,0.0012,0.1469,0.9911
2025-04-24T20:21:23.327544,-0.0,0.146,0.9907
2025-04-24T20:21:23.375003,0.0004,0.1475,0.9918
2025-04-24T20:21:23.424657,0.0014,0.147,0.9913
2025-04-24T20:21:23.482218,-0.0005,0.1463,0.9931
2025-04-24T20:21:23.529754,0.0006,0.1456,0.9905
2025-04-24T20:21:23.578278,0.0006,0.1456,0.9893
2025-04-24T20:21:23.628806,-0.0001,0.1477,0.9895
2025-04-24T20:21:23.678899,0.0012,0.1467,0.9903
2025-04-24T20:21:23.732290,-0.0008,0.146,0.9904
2025-04-24T20:21:23.780787,-0.0009,0.145,0.9887
2025-04-24T20:21:23.834460,0.001,0.1471,0.9897
2025-04-24T20:21:23.882892,0.0013,0.1464,0.9905
2025-04-24T20:21:23.934152,-0.0011,0.1448,0.9893
2025-04-24T20:21:23.986638,-0.0001,0.1458,0.9908
2025-04-24T20:21:24.039191,0.0007,0.148,0.9905
2025-04-24T20:21:24.086171,0.0007,0.1469,0.9898
2025-04-24T20:21:24.141882,0.0002,0.1445,0.9908
2025-04-24T20:21:24.187970,-0.0005,0.145,0.9881
2025-04-24T20:21:24.242510,0.0029,0.1471,0.9892
2025-04-24T20:21:24.290106,-0.0001,0.1473,0.9856
2025-04-24T20:21:24.346602,-0.0013,0.1434,0.9863
2025-04-24T20:21:24.392900,0.0009,0.1461,0.9876
2025-04-24T20:21:24.447359,0.0017,0.1486,0.9865
2025-04-24T20:21:24.494519,0.0003,0.1455,0.9882
2025-04-24T20:21:24.551301,-0.0007,0.1464,0.9899
2025-04-24T20:21:24.597856,0.0015,0.1475,0.9922
2025-04-24T20:21:24.650456,0.0013,0.1478,0.9933
2025-04-24T20:21:24.698539,-0.0011,0.1451,0.9924
2025-04-24T20:21:24.751432,-0.0006,0.1448,0.9886
2025-04-24T20:21:24.800948,0.0015,0.1473,0.9881
2025-04-24T21:25:11.882025,-0.022,0.1901,1.1656
2025-04-24T21:25:12.086338,0.0048,-0.1402,0.6296
2025-04-24T21:25:12.127545,0.0826,0.1924,0.4587
2025-04-24T21:25:12.161030,0.0375,0.1116,0.6909
2025-04-24T21:25:12.191068,-0.0586,0.1346,1.1437
2025-04-24T21:25:12.279690,-0.0399,0.1858,1.3696
2025-04-24T21:25:12.320022,0.0286,0.1888,1.2444
2025-04-24T21:25:12.349650,-0.0467,0.1404,0.8863
2025-04-24T21:25:12.379352,-0.0225,0.0797,0.6296
2025-04-24T21:25:12.416617,0.0152,0.13,0.691
2025-04-24T21:25:12.452339,0.0094,0.1617,1.0289
2025-04-24T21:25:12.484846,-0.0354,0.1765,1.3049
2025-04-24T21:25:12.512933,-0.0388,0.1763,1.2695
2025-04-24T21:25:12.542788,0.0158,0.1342,0.9562
2025-04-24T21:25:12.571392,-0.0136,0.1183,0.7335
2025-04-24T21:25:12.600041,-0.0228,0.0923,0.7528
2025-04-24T21:25:12.628586,0.0106,0.1589,0.992
2025-04-24T21:25:12.663095,-0.009,0.1854,1.236
2025-04-24T21:25:12.711832,-0.0208,0.1621,1.2
2025-04-24T21:25:12.764948,-0.0069,0.1519,0.9404
2025-04-24T21:25:12.813522,0.0017,0.1156,0.7705
2025-04-24T21:25:12.867690,-0.0121,0.1209,0.8269
2025-04-24T21:25:12.915137,-0.0223,0.1519,1.0458
2025-04-24T21:25:12.970108,-0.0004,0.1779,1.1913
2025-04-24T21:25:13.017641,-0.0147,0.1561,1.1032
2025-04-24T21:25:13.081179,-0.0165,0.1308,0.9104
2025-04-24T21:25:13.129415,-0.0029,0.1217,0.808
2025-04-24T21:25:13.197392,-0.0116,0.135,0.9087
2025-04-24T21:25:13.233880,-0.0159,0.1557,1.0883
2025-04-24T21:25:13.274116,-0.0019,0.1669,1.143
2025-04-24T21:25:13.324873,-0.014,0.149,1.0263
2025-04-24T21:25:13.375748,-0.0136,0.1251,0.8803
2025-04-24T21:25:13.435875,-0.0023,0.1265,0.8585
2025-04-24T21:25:13.481509,-0.0139,0.1417,0.9858
2025-04-24T21:25:13.528440,-0.0108,0.1583,1.1006
2025-04-24T21:25:13.581596,-0.0046,0.1606,1.0846
2025-04-24T21:25:13.629678,-0.0154,0.1382,0.9665
2025-04-24T21:25:13.680761,-0.0108,0.1266,0.8805
2025-04-24T21:25:13.731802,-0.0049,0.1337,0.9192
2025-04-24T21:25:13.788041,-0.0151,0.1482,1.0343
2025-04-24T21:25:13.835770,-0.0086,0.1582,1.0891
2025-04-24T21:25:13.892012,-0.0058,0.1497,1.0303
2025-04-24T21:25:13.938775,-0.015,0.1343,0.9352
2025-04-24T21:25:13.987783,-0.0088,0.1307,0.904
2025-04-24T21:25:14.041434,-0.0071,0.1402,0.9694
2025-04-24T21:25:14.106823,-0.0136,0.1512,1.0533
2025-04-24T21:25:14.142157,-0.008,0.1531,1.0596
2025-04-24T21:25:14.193635,-0.0085,0.1445,0.9911
2025-04-24T21:25:14.245021,-0.0136,0.1318,0.927
2025-04-24T21:25:14.301414,-0.0083,0.1353,0.9353
2025-04-24T21:25:14.351991,-0.0087,0.1446,1.0024
2025-04-24T21:25:14.395444,-0.0123,0.1524,1.0515
2025-04-24T21:25:14.447469,-0.007,0.1489,1.0296
2025-04-24T21:25:14.497408,-0.0098,0.1433,0.964
2025-04-24T21:25:14.548534,-0.0096,0.1239,0.9002
2025-04-24T21:25:14.600947,-0.0056,0.1375,0.8892
2025-04-24T21:25:14.650240,-0.0058,0.1377,0.9436
2025-04-24T21:25:14.702167,-0.0153,0.144,1.0539
2025-04-24T21:25:14.753492,-0.008,0.1574,1.0864
2025-04-24T21:25:14.804869,-0.0148,0.1469,1.033
2025-04-24T21:25:14.855104,-0.0162,0.1314,0.9671
2025-04-24T21:25:14.907185,-0.0068,0.1388,0.9424
2025-04-24T21:25:14.957340,-0.0125,0.1408,0.9724
2025-04-24T21:25:15.010328,-0.0114,0.1408,1.0264
2025-04-24T21:25:15.059703,-0.0085,0.1556,1.0479
2025-04-24T21:25:15.111140,-0.0099,0.1444,1.0103
2025-04-24T21:25:15.162876,-0.0105,0.1386,0.9486
2025-04-24T21:25:15.216106,-0.0087,0.132,0.9328
2025-04-24T21:25:15.263093,-0.0128,0.1427,0.9821
2025-04-24T21:25:15.316310,-0.0103,0.1471,1.0453
2025-04-24T21:25:15.366200,-0.0087,0.1535,1.0446
2025-04-24T21:25:15.419600,-0.0103,0.1413,0.9772
2025-04-24T21:25:15.475655,-0.0112,0.133,0.9281
2025-04-24T21:25:15.525858,-0.009,0.1356,0.952
2025-04-24T21:25:15.569001,-0.0106,0.1485,1.0163
2025-04-24T21:25:15.627397,-0.0091,0.1494,1.0445
2025-04-24T21:25:15.672696,-0.0088,0.1466,1.0089
2025-04-24T21:25:15.733965,-0.0117,0.1371,0.9553
2025-04-24T21:25:15.782252,-0.0097,0.1356,0.9477
2025-04-24T21:25:15.836897,-0.0083,0.1431,0.9886
2025-04-24T21:25:15.876217,-0.0114,0.1475,1.024
2025-04-24T21:25:15.937268,-0.0095,0.1462,1.014
2025-04-24T21:25:15.980486,-0.0106,0.1396,0.983
2025-04-24T21:25:16.042854,-0.0114,0.1387,0.9634
2025-04-24T21:25:16.085646,-0.009,0.1401,0.9728
2025-04-24T21:25:16.134687,-0.0098,0.1429,1.0006
2025-04-24T21:25:16.187579,-0.0116,0.1473,1.017
2025-04-24T21:25:16.238427,-0.0094,0.1428,1.0005
2025-04-24T21:25:16.288456,-0.0103,0.1419,0.9774
2025-04-24T21:25:17.719699,-0.0104,0.1376,0.9728
2025-04-24T21:25:17.759280,-0.0099,0.143,0.9879
2025-04-24T21:25:17.789812,-0.01,0.1431,1.003
2025-04-24T21:25:17.818724,-0.0104,0.1453,1.0009
2025-04-24T21:25:17.846892,-0.0097,0.1408,0.9871
2025-04-24T21:25:17.874660,-0.0099,0.1414,0.9803
2025-04-24T21:25:17.902333,-0.0101,0.1421,0.9864
2025-04-24T21:25:17.931519,-0.0103,0.1439,0.9958
2025-04-24T21:25:17.960246,-0.0096,0.1433,0.9982
2025-04-24T21:25:17.988541,-0.0109,0.1426,0.9895
2025-04-24T21:25:18.016732,-0.0088,0.1422,0.9844
2025-04-24T21:25:18.045814,-0.0099,0.1434,0.9834
2025-04-24T21:25:18.074799,-0.0113,0.1409,0.9933
2025-04-24T21:25:18.102548,-0.0092,0.145,0.999
2025-04-24T21:25:18.131339,-0.01,0.1421,0.9979
2025-04-24T21:25:18.160013,-0.0091,0.1445,0.9899
2025-04-24T21:25:18.187730,-0.0093,0.1428,0.9832
2025-04-24T21:25:18.215506,-0.0104,0.1394,0.9798
2025-04-24T21:25:18.243970,-0.0095,0.142,0.9796
2025-04-24T21:25:18.272693,-0.0089,0.1416,0.9892
2025-04-24T21:25:18.300395,-0.0114,0.1437,1.0068
2025-04-24T21:25:18.328641,-0.007,0.1485,0.9997
2025-04-24T21:25:18.356763,-0.0111,0.1376,0.9706
2025-04-24T21:25:18.384023,-0.0101,0.1376,0.9603
2025-04-24T21:25:18.412106,-0.0092,0.1409,0.9845
2025-04-24T21:25:18.439717,-0.0089,0.1467,1.0121
2025-04-24T21:25:18.466990,-0.0095,0.1453,1.0111
2025-04-24T21:25:18.494151,-0.01,0.1416,0.9853
2025-04-24T21:25:18.521747,-0.0099,0.1393,0.972
2025-04-24T21:25:18.548916,-0.0102,0.1421,0.9806
2025-04-24T21:25:18.577285,-0.0102,0.1436,0.9984
2025-04-24T21:25:18.604931,-0.0108,0.1438,1.001
2025-04-24T21:25:18.632312,-0.01,0.1426,0.9939
2025-04-24T21:25:18.660321,-0.01,0.1424,0.987
2025-04-24T21:25:18.688009,-0.0092,0.1412,0.9832
2025-04-24T21:25:18.715954,-0.0111,0.1414,0.9857
2025-04-24T21:25:18.744131,-0.0095,0.1418,0.9923
2025-04-24T21:25:18.771870,-0.0092,0.1432,0.9968
2025-04-24T21:25:18.799669,-0.0107,0.143,0.9944
2025-04-24T21:25:18.828394,-0.01,0.1417,0.9873
2025-04-24T21:25:18.856362,-0.0097,0.1417,0.9811
2025-04-24T21:25:18.883588,-0.0102,0.1412,0.9855
2025-04-24T21:25:18.911139,-0.0103,0.1423,0.9937
2025-04-24T21:25:18.939680,-0.011,0.1435,0.9995
2025-04-24T21:25:18.967344,-0.0104,0.1441,0.9936
2025-04-24T21:25:18.995266,-0.0091,0.141,0.9792
2025-04-24T21:25:19.022743,-0.0092,0.14,0.9713
2025-04-24T21:25:19.050603,-0.0103,0.1404,0.9798
2025-04-24T21:25:19.077967,-0.011,0.1431,1.0047
2025-04-24T21:25:19.104982,-0.0092,0.1466,1.0163
2025-04-24T21:25:19.132266,-0.0079,0.1438,0.9932
2025-04-24T21:25:19.159613,-0.0092,0.1419,0.9582
2025-04-24T21:25:19.187273,-0.0061,0.1314,0.9608
2025-04-24T21:25:19.214447,-0.0135,0.1478,0.9972
2025-04-24T21:25:19.242479,-0.008,0.1438,1.0258
2025-04-24T21:25:19.270095,-0.0084,0.1461,1.0111
2025-04-24T21:25:19.297365,-0.0118,0.142,0.9734
2025-04-24T21:25:19.325077,-0.0098,0.1381,0.9566
2025-04-24T21:25:19.352266,-0.0081,0.1388,0.9804
2025-04-24T21:25:19.379844,-0.0116,0.1467,1.0125
2025-04-24T21:25:19.407276,-0.0088,0.1452,1.0175
2025-04-24T21:25:19.446314,-0.0092,0.1423,0.9895
2025-04-24T21:25:19.496865,-0.0105,0.1389,0.9656
2025-04-24T21:25:19.555200,-0.0085,0.1402,0.9707
2025-04-24T21:25:19.601268,-0.0087,0.1431,0.9971
2025-04-24T21:25:19.652711,-0.0107,0.1455,1.015
2025-04-24T21:25:19.704277,-0.0105,0.1444,1.0018
2025-04-24T21:25:19.752123,-0.009,0.1392,0.977
2025-04-24T21:25:19.807917,-0.0096,0.1415,0.9687
2025-04-24T21:25:19.855731,-0.0099,0.1413,0.9834
2025-04-24T21:25:19.910331,-0.0096,0.1436,1.0042
2025-04-24T21:25:19.956962,-0.01,0.1452,1.0094
2025-04-24T21:25:20.008759,-0.0094,0.144,0.9889
2025-04-24T21:25:20.056177,-0.0102,0.1392,0.9732
2025-04-24T21:25:20.112438,-0.0105,0.1404,0.976
2025-04-24T21:25:20.159166,-0.0093,0.1435,0.9947
2025-04-24T21:25:20.212063,-0.0088,0.1444,1.004
2025-04-24T21:25:20.260982,-0.0101,0.144,0.9994
2025-04-24T21:25:20.313909,-0.0104,0.1414,0.9824
2025-04-24T21:25:20.364554,-0.0097,0.1416,0.9751
2025-04-24T21:25:20.418276,-0.0107,0.1412,0.9859
2025-04-24T21:25:20.465537,-0.0102,0.1441,0.9975
2025-04-24T21:25:20.521718,-0.0095,0.1439,1.0005
2025-04-24T21:25:20.567763,-0.0102,0.1424,0.9895
2025-04-24T21:25:20.624826,-0.0095,0.1419,0.9818
2025-04-24T21:25:20.679033,-0.0096,0.1414,0.981
2025-04-24T21:25:20.726672,-0.0105,0.1423,0.9923
2025-04-24T21:25:20.770934,-0.0102,0.1441,0.9994
2025-04-24T21:25:20.828052,-0.0092,0.143,0.9955
2025-04-24T21:25:20.879587,-0.0107,0.142,0.9868
2025-04-24T21:25:20.933652,-0.0095,0.1415,0.982
2025-04-24T21:25:20.973908,-0.0097,0.1417,0.987
2025-04-24T21:25:21.032085,-0.0095,0.1427,0.9932
2025-04-24T21:25:21.077022,-0.0096,0.1436,0.9954
2025-04-24T21:25:21.132767,-0.0098,0.1429,0.99
2025-04-24T21:25:21.179052,-0.0105,0.1409,0.9845
2025-04-24T21:25:21.239809,-0.009,0.1422,0.985
2025-04-24T21:25:21.280215,-0.0102,0.1428,0.9905
2025-04-24T21:25:21.333348,-0.009,0.1426,0.9948
2025-04-24T21:25:21.383434,-0.0096,0.142,0.9942
2025-04-24T21:25:21.443988,-0.0094,0.1424,0.9879
2025-04-24T21:25:21.483933,-0.0094,0.1423,0.9855
2025-04-24T21:25:21.544965,-0.0097,0.1416,0.9887
2025-04-24T21:25:21.586463,-0.0099,0.143,0.9938
2025-04-24T21:25:21.642014,-0.0096,0.1425,0.9947
2025-04-24T21:25:21.686995,-0.0099,0.1424,0.9884
2025-04-24T21:25:21.743831,-0.0088,0.1419,0.9843
2025-04-24T21:25:21.789423,-0.025,0.0157,0.9828
2025-04-24T21:25:21.849679,-0.0673,0.037,0.921
2025-04-24T21:25:21.891448,-0.037,0.3799,0.9017
2025-04-24T21:25:21.955956,-0.0378,0.4115,1.3104
2025-04-24T21:25:22.001939,-0.2618,0.2421,1.4909
2025-04-24T21:25:22.055665,0.0313,0.2817,0.9775
2025-04-24T21:25:22.115058,-0.1605,-0.0183,0.8818
2025-04-24T21:25:22.166412,0.0156,0.0808,1.0821
2025-04-24T21:25:22.202767,0.0412,-0.068,0.6605
2025-04-24T21:25:22.281845,-0.6232,-0.1315,1.0022
2025-04-24T21:25:22.319198,-0.0638,-0.0365,0.7404
2025-04-24T21:25:22.369925,-0.1839,-0.1673,1.2932
2025-04-24T21:25:22.410287,0.2409,-0.0206,0.9484
2025-04-24T21:25:22.482833,0.0589,-0.1507,0.6786
2025-04-24T21:25:22.520015,0.1465,-0.1931,0.9019
2025-04-24T21:25:22.581346,0.0381,-0.3568,1.0105
2025-04-24T21:25:22.617029,0.2804,-0.0823,1.1002
2025-04-24T21:25:22.707996,-0.0099,-0.1668,0.9087
2025-04-24T21:25:22.941043,0.0236,-0.1022,1.1546
2025-04-24T21:25:23.147124,0.1276,-0.1244,1.0502
2025-04-24T21:25:23.187397,0.0392,-0.0917,0.9369
2025-04-24T21:25:23.214390,0.1156,-0.1085,1.1026
2025-04-24T21:25:23.239988,-0.0196,-0.1016,0.9885
2025-04-24T21:25:23.266254,0.0296,-0.1993,1.0048
2025-04-24T21:25:23.293156,0.1922,-0.0664,1.088
2025-04-24T21:25:23.319982,0.0906,-0.2065,0.8021
2025-04-24T21:25:23.347699,-0.1172,-0.2896,1.0351
2025-04-24T21:25:23.373909,0.0459,-0.154,1.1653
2025-04-24T21:25:23.400332,-0.0628,-0.2171,0.8576
2025-04-24T21:25:23.427287,0.0326,-0.1514,0.8382
2025-04-24T21:25:23.453743,0.0742,-0.0836,1.0082
2025-04-24T21:25:23.480055,-0.0266,-0.1313,1.096
2025-04-24T21:25:23.506603,-0.1153,-0.1776,1.0846
2025-04-24T21:25:23.533191,-0.0344,-0.1907,1.0351
2025-04-24T21:25:23.559655,0.1944,-0.1898,1.2379
2025-04-24T21:25:23.589252,-0.0314,-0.1042,0.8897
2025-04-24T21:25:23.630299,0.0122,-0.0641,0.4574
2025-04-24T21:25:23.677186,-0.0511,-0.2835,1.0317
2025-04-24T21:25:23.732922,-0.1199,-0.0205,1.1763
2025-04-24T21:25:23.795056,-0.0051,-0.1407,0.83
2025-04-24T21:25:23.833996,0.0578,-0.1319,1.0757
2025-04-24T21:25:23.881655,0.0184,0.0337,0.7631
2025-04-24T21:25:23.936305,0.0822,-0.1381,0.9015
2025-04-24T21:25:23.983411,0.0369,-0.2406,1.2542
2025-04-24T21:25:24.039448,0.0514,-0.124,1.0174
2025-04-24T21:25:24.085858,0.0646,-0.0403,0.8421
2025-04-24T21:25:24.141767,0.1288,-0.0211,0.9014
2025-04-24T21:25:24.192277,0.0435,-0.1831,1.2072
2025-04-24T21:25:24.239486,0.0506,-0.0429,1.1049
2025-04-24T21:25:24.292090,0.0047,0.0486,0.8843
2025-04-24T21:25:24.342174,0.1038,-0.1166,1.0547
2025-04-24T21:25:24.394785,0.2186,-0.0525,1.1458
2025-04-24T21:25:24.442583,0.1038,-0.036,0.8859
2025-04-24T21:25:24.494700,0.1005,-0.1308,1.0973
2025-04-24T21:25:24.545456,-0.048,-0.0684,1.0274
2025-04-24T21:31:31.157967,0.0315,0.1939,1.0408
2025-04-24T21:31:31.362775,-0.0077,0.1875,1.0298
2025-04-24T21:31:31.403546,0.0217,0.1703,0.9516
2025-04-24T21:31:31.435386,-0.0367,-0.0777,0.9469
2025-04-24T21:31:31.464190,-0.0112,0.1342,0.9219
2025-04-24T21:31:31.567972,-0.0293,0.1928,0.9532
2025-04-24T21:31:31.608046,0.0226,0.1481,0.745
2025-04-24T21:31:31.635565,-0.0216,0.1705,1.2018
2025-04-24T21:31:31.664528,-0.0366,0.0523,1.1042
2025-04-24T21:31:31.721663,0.0404,0.1768,0.7533
2025-04-24T21:31:31.754920,0.0007,0.0808,0.8424
2025-04-24T21:31:31.782932,-0.0694,0.1483,1.0853
2025-04-24T21:31:31.810063,0.0196,0.1697,1.1647
2025-04-24T21:31:31.838209,-0.0321,0.1481,1.0346
2025-04-24T21:31:31.866116,-0.0059,0.135,0.8506
2025-04-24T21:31:31.894706,0.0143,0.0976,0.8569
2025-04-24T21:31:31.922601,-0.0426,0.1749,1.0301
2025-04-24T21:31:31.965922,0.0172,0.1567,1.0973
2025-04-24T21:31:32.036220,0.0004,0.1435,1.0235
2025-04-24T21:31:32.072134,-0.045,0.1325,0.9116
2025-04-24T21:31:32.101986,0.0219,0.1229,0.896
2025-04-24T21:31:32.195867,-0.015,0.1522,1.0286
2025-04-24T21:31:32.233681,-0.0351,0.1483,1.0879
2025-04-24T21:31:32.262631,0.0227,0.1556,0.9909
2025-04-24T21:31:32.290411,-0.0176,0.1222,0.9118
2025-04-24T21:31:32.379751,-0.0324,0.1305,0.9434
2025-04-24T21:31:32.479990,0.0235,0.1545,1.0297
2025-04-24T21:31:32.519318,-0.0245,0.1521,1.0651
2025-04-24T21:31:32.548807,-0.0224,0.1412,0.987
2025-04-24T21:31:32.579296,0.0195,0.1334,0.9132
2025-04-24T21:31:32.608384,-0.0305,0.1352,0.9676
2025-04-24T21:31:32.671431,-0.0149,0.1486,1.0423
2025-04-24T21:31:32.709360,0.015,0.1565,1.0347
2025-04-24T21:31:32.744763,-0.0323,0.1347,0.9738
2025-04-24T21:31:32.798232,-0.0096,0.132,0.9348
2025-04-24T21:31:32.848307,0.0093,0.1439,0.978
2025-04-24T21:31:32.898141,-0.0308,0.1463,1.0411
2025-04-24T21:31:32.949468,-0.0017,0.1496,1.0179
2025-04-24T21:31:33.007460,0.0043,0.14,0.9589
2025-04-24T21:31:33.052081,-0.033,0.1318,0.9561
2025-04-24T21:31:33.102656,0.0011,0.1443,0.9926
2025-04-24T21:31:33.154624,-0.002,0.1515,1.0271
2025-04-24T21:31:33.206669,-0.0296,0.1423,1.01
2025-04-24T21:31:33.257205,0.0056,0.1397,0.9548
2025-04-24T21:31:33.307797,-0.0091,0.1387,0.9631
2025-04-24T21:31:33.358986,-0.0261,0.142,1.0103
2025-04-24T21:31:33.414735,0.0081,0.1512,1.0165
2025-04-24T21:31:33.467769,-0.0129,0.142,0.9917
2025-04-24T21:31:33.512352,-0.023,0.136,0.9642
2025-04-24T21:31:33.564880,0.0069,0.1428,0.969
2025-04-24T21:31:33.614792,-0.0173,0.1451,1.0097
2025-04-24T21:31:33.661558,-0.0161,0.1463,1.0163
2025-04-24T21:31:33.718041,0.0062,0.1446,0.9794
2025-04-24T21:31:33.763782,-0.0202,0.137,0.9673
2025-04-24T21:31:33.822501,-0.0132,0.1399,0.9836
2025-04-24T21:31:33.870494,0.0033,0.1487,1.0052
2025-04-24T21:31:33.919172,-0.0211,0.1447,1.0089
2025-04-24T21:31:33.968614,-0.0099,0.1415,0.9787
2025-04-24T21:31:34.022379,0.0005,0.1414,0.9688
2025-04-24T21:31:34.071564,-0.0222,0.141,0.9922
2025-04-24T21:31:34.123673,-0.0065,0.1461,1.004
2025-04-24T21:31:34.179029,-0.0017,0.1459,0.9977
2025-04-24T21:31:34.225757,-0.0222,0.1399,0.9819
2025-04-24T21:31:34.273727,-0.0036,0.1406,0.9728
2025-04-24T21:31:34.331959,-0.0067,0.1438,0.9925
2025-04-24T21:31:34.376702,-0.0207,0.1443,1.0081
2025-04-24T21:31:34.426543,-0.0015,0.145,0.9905
2025-04-24T21:31:34.477872,-0.0089,0.1411,0.9762
2025-04-24T21:31:34.528624,-0.0199,0.1394,0.9841
2025-04-24T21:31:34.579816,-0.0001,0.1455,0.9928
2025-04-24T21:31:34.630569,-0.0127,0.1451,1.0015
2025-04-24T21:31:34.681747,-0.0167,0.142,0.9922
2025-04-24T21:31:34.732629,-0.0006,0.1429,0.9763
2025-04-24T21:31:34.784844,-0.0146,0.141,0.9805
2025-04-24T21:31:34.835080,-0.0147,0.1435,0.9929
2025-04-24T21:31:34.886931,-0.0017,0.1449,0.9958
2025-04-24T21:31:34.946204,-0.0161,0.1431,0.9925
2025-04-24T21:31:34.993902,-0.0122,0.1408,0.9841
2025-04-24T21:31:35.038614,-0.0022,0.1434,0.9813
2025-04-24T21:31:35.093258,-0.0175,0.1424,0.994
2025-04-24T21:31:35.140850,-0.0093,0.1438,0.9943
2025-04-24T21:31:35.198081,-0.005,0.1447,0.9897
2025-04-24T21:31:35.244419,-0.0174,0.1405,0.988
2025-04-24T21:31:35.300000,-0.0083,0.1438,0.9871
2025-04-24T21:31:35.355719,-0.006,0.1429,0.9895
2025-04-24T21:31:35.397639,-0.0173,0.1436,0.9958
2025-04-24T21:31:35.562414,-0.0065,0.1424,0.9909
2025-04-24T21:31:35.606101,-0.0091,0.143,0.9865
2025-04-24T21:31:35.636494,-0.0161,0.1422,0.9868
2025-04-24T21:31:35.664113,-0.0055,0.1422,0.982
2025-04-24T21:31:35.691630,-0.0123,0.1418,0.9882
2025-04-24T21:31:35.729221,-0.0149,0.1437,0.9956
2025-04-24T21:31:35.775703,-0.0043,0.1453,0.9891
2025-04-24T21:31:35.809577,-0.0128,0.1413,0.9825
2025-04-24T21:31:35.856590,-0.0129,0.141,0.9788
2025-04-24T21:31:35.922664,-0.0058,0.1434,0.987
2025-04-24T21:31:35.963446,-0.0128,0.1425,0.9992
2025-04-24T21:31:36.012377,-0.0117,0.1458,0.9917
2025-04-24T21:31:36.061039,-0.0052,0.1414,0.9807
